Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","1999","1999","kt","21.7337","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2000","2000","kt","22.0687","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2001","2001","kt","21.9929","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2002","2002","kt","12.5088","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2003","2003","kt","13.0693","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2004","2004","kt","13.5728","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2005","2005","kt","14.3116","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2006","2006","kt","14.1155","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2007","2007","kt","14.0999","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2008","2008","kt","13.1312","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2009","2009","kt","12.6597","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2010","2010","kt","13.2055","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2011","2011","kt","14.3218","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2012","2012","kt","14.9889","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2013","2013","kt","16.6018","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2014","2014","kt","14.5019","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2015","2015","kt","16.1532","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2016","2016","kt","16.1875","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2017","2017","kt","15.1797","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2018","2018","kt","21.0499","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2019","2019","kt","17.7241","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2020","2020","kt","14.7398","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2021","2021","kt","15.9053","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7225","Emissions (CH4)","6801","Petroleum products","2022","2022","kt","15.9053","I","Imputed value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","1990","1990","kt","11.9297","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","1991","1991","kt","12.0109","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","1992","1992","kt","11.9386","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","1993","1993","kt","12.3932","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","1994","1994","kt","12.5972","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","1995","1995","kt","13.5599","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","1996","1996","kt","13.923","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","1997","1997","kt","14.4035","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","1998","1998","kt","14.7803","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","1999","1999","kt","16.3687","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2000","2000","kt","17.2443","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2001","2001","kt","18.0907","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2002","2002","kt","11.1437","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2003","2003","kt","12.7732","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2004","2004","kt","14.7311","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2005","2005","kt","17.0097","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2006","2006","kt","17.6066","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2007","2007","kt","15.5852","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2008","2008","kt","14.2713","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2009","2009","kt","14.5607","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2010","2010","kt","15.4336","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2011","2011","kt","16.253","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2012","2012","kt","17.0934","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2013","2013","kt","18.4158","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2014","2014","kt","19.0483","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2015","2015","kt","19.0675","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2016","2016","kt","19.091","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2017","2017","kt","19.6817","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2018","2018","kt","18.888","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2019","2019","kt","18.9586","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2020","2020","kt","19.1476","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2021","2021","kt","21.4181","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","7230","Emissions (N2O)","6801","Petroleum products","2022","2022","kt","21.4181","I","Imputed value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","1990","1990","TJ","1294.2312","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","1991","1991","TJ","1379.1663","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","1992","1992","TJ","1293.799","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","1993","1993","TJ","1756.8571","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","1994","1994","TJ","1765.5613","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","1995","1995","TJ","1774.2655","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","1996","1996","TJ","1782.9697","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","1997","1997","TJ","1791.6739","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","1998","1998","TJ","1800.3782","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","1999","1999","TJ","1809.0824","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","2000","2000","TJ","1817.7866","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","2001","2001","TJ","1826.4908","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","2002","2002","TJ","1835.195","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","2003","2003","TJ","1843.8992","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","2004","2004","TJ","1852.6034","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","2005","2005","TJ","1861.3076","E","Estimated value"
"GN","Emissions from Energy use in agriculture","159","China","72184","Energy use in agriculture","6802","Natural gas","2006","2006","TJ","1870.0118","E","Estimated value"
